case_id,child_id,episode_id,note_date,note_type,note_text,author
5.0,428,355,2024-08-26,visit,Initial assessment completed. Child appears safe in current placement.,A. Williams
5.0,428,355,2025-10-08,service,Educational needs assessment conducted. IEP recommended.,K. Brown
,45,356,2024-09-16,review,Monthly visit conducted. Child is adjusting well to school.,R. Davis
,45,356,2025-02-06,assessment,Court hearing scheduled for next month regarding permanency.,J. Smith
,45,356,2025-07-06,visit,Court hearing scheduled for next month regarding permanency.,R. Davis
,45,356,2023-11-05,service,Monthly visit conducted. Child is adjusting well to school.,K. Brown
,45,356,2024-06-06,service,Case review meeting held with team. Progress toward goals noted.,J. Smith
,45,356,2024-01-15,review,Medical examination completed. All immunizations up to date.,M. Johnson
,45,356,2023-12-06,visit,Therapeutic services initiated. Child responding well to counseling.,M. Johnson
,45,356,2025-09-03,review,Therapeutic services initiated. Child responding well to counseling.,J. Smith
,439,357,2025-04-27,assessment,Court hearing scheduled for next month regarding permanency.,R. Davis
,439,357,2024-06-13,assessment,Monthly visit conducted. Child is adjusting well to school.,K. Brown
,439,357,2025-08-02,visit,Medical examination completed. All immunizations up to date.,J. Smith
,439,357,2025-04-01,service,Medical examination completed. All immunizations up to date.,A. Williams
,439,357,2025-05-23,service,Educational needs assessment conducted. IEP recommended.,J. Smith
,439,357,2025-04-18,assessment,Child expressed desire to maintain contact with siblings.,M. Johnson
,439,357,2024-06-16,review,Medical examination completed. All immunizations up to date.,K. Brown
,439,357,2025-03-27,court,Initial assessment completed. Child appears safe in current placement.,A. Williams
,439,357,2025-11-07,court,Therapeutic services initiated. Child responding well to counseling.,A. Williams
79.0,301,358,2023-06-16,service,Parent-child visit supervised. Positive interaction observed.,A. Williams
267.0,301,358,2023-02-07,assessment,Case review meeting held with team. Progress toward goals noted.,K. Brown
10.0,301,358,2023-04-28,court,Case review meeting held with team. Progress toward goals noted.,K. Brown
,76,359,2025-02-19,assessment,Court hearing scheduled for next month regarding permanency.,M. Johnson
,76,359,2024-10-02,assessment,Child expressed desire to maintain contact with siblings.,J. Smith
,76,359,2023-02-02,court,Court hearing scheduled for next month regarding permanency.,A. Williams
,76,359,2023-10-22,service,Court hearing scheduled for next month regarding permanency.,A. Williams
,76,359,2025-09-14,court,Therapeutic services initiated. Child responding well to counseling.,M. Johnson
,289,360,2027-02-09,review,Medical examination completed. All immunizations up to date.,J. Smith
,289,360,2026-09-13,service,Case review meeting held with team. Progress toward goals noted.,R. Davis
,289,360,2025-06-24,review,Child expressed desire to maintain contact with siblings.,M. Johnson
,289,360,2026-12-30,assessment,Therapeutic services initiated. Child responding well to counseling.,J. Smith
14.0,197,361,2023-07-29,assessment,Medical examination completed. All immunizations up to date.,A. Williams
14.0,197,361,2023-06-10,court,Educational needs assessment conducted. IEP recommended.,M. Johnson
241.0,197,361,2024-02-23,visit,Safety concerns noted during home visit. Follow-up required.,R. Davis
14.0,197,361,2023-06-03,assessment,Therapeutic services initiated. Child responding well to counseling.,M. Johnson
241.0,197,361,2022-04-17,assessment,Monthly visit conducted. Child is adjusting well to school.,J. Smith
241.0,197,361,2024-02-24,review,Educational needs assessment conducted. IEP recommended.,K. Brown
154.0,197,361,2022-04-03,court,Safety concerns noted during home visit. Follow-up required.,K. Brown
241.0,197,361,2024-04-14,review,Therapeutic services initiated. Child responding well to counseling.,K. Brown
154.0,197,361,2023-12-14,service,Case review meeting held with team. Progress toward goals noted.,A. Williams
152.0,20,362,2025-01-31,assessment,Child expressed desire to maintain contact with siblings.,A. Williams
152.0,20,362,2025-08-05,court,Child expressed desire to maintain contact with siblings.,K. Brown
152.0,20,362,2025-10-28,visit,Child expressed desire to maintain contact with siblings.,M. Johnson
152.0,20,362,2025-03-13,visit,Court hearing scheduled for next month regarding permanency.,A. Williams
152.0,20,362,2025-03-16,visit,Medical examination completed. All immunizations up to date.,J. Smith
152.0,20,362,2025-08-10,review,Therapeutic services initiated. Child responding well to counseling.,R. Davis
152.0,20,362,2024-12-04,assessment,Child expressed desire to maintain contact with siblings.,R. Davis
152.0,20,362,2025-01-02,court,Case review meeting held with team. Progress toward goals noted.,K. Brown
1.0,312,363,2023-08-24,assessment,Monthly visit conducted. Child is adjusting well to school.,M. Johnson
1.0,312,363,2022-01-10,court,Court hearing scheduled for next month regarding permanency.,M. Johnson
1.0,312,363,2024-01-06,court,Court hearing scheduled for next month regarding permanency.,K. Brown
1.0,312,363,2022-08-21,visit,Therapeutic services initiated. Child responding well to counseling.,R. Davis
1.0,312,363,2025-03-23,assessment,Court hearing scheduled for next month regarding permanency.,K. Brown
1.0,312,363,2022-08-09,court,Therapeutic services initiated. Child responding well to counseling.,M. Johnson
1.0,312,363,2022-04-07,review,Child expressed desire to maintain contact with siblings.,M. Johnson
1.0,312,363,2025-08-22,assessment,Monthly visit conducted. Child is adjusting well to school.,J. Smith
1.0,312,363,2022-02-13,service,Medical examination completed. All immunizations up to date.,A. Williams
,456,364,2024-04-23,visit,Monthly visit conducted. Child is adjusting well to school.,A. Williams
,456,364,2025-06-14,service,Monthly visit conducted. Child is adjusting well to school.,R. Davis
,456,364,2024-09-12,court,Court hearing scheduled for next month regarding permanency.,M. Johnson
,456,364,2024-12-05,court,Court hearing scheduled for next month regarding permanency.,K. Brown
,456,364,2025-04-30,service,Therapeutic services initiated. Child responding well to counseling.,A. Williams
115.0,472,365,2024-04-12,service,Parent-child visit supervised. Positive interaction observed.,M. Johnson
115.0,472,365,2024-04-09,court,Court hearing scheduled for next month regarding permanency.,M. Johnson
115.0,472,365,2024-06-01,service,Court hearing scheduled for next month regarding permanency.,R. Davis
115.0,472,365,2024-05-31,court,Child expressed desire to maintain contact with siblings.,M. Johnson
115.0,472,365,2024-04-30,visit,Monthly visit conducted. Child is adjusting well to school.,A. Williams
115.0,472,365,2024-04-13,court,Court hearing scheduled for next month regarding permanency.,K. Brown
115.0,472,365,2024-06-13,visit,Safety concerns noted during home visit. Follow-up required.,A. Williams
115.0,472,365,2024-06-11,visit,Initial assessment completed. Child appears safe in current placement.,M. Johnson
115.0,472,365,2024-06-06,assessment,Monthly visit conducted. Child is adjusting well to school.,A. Williams
115.0,472,365,2024-04-29,service,Parent-child visit supervised. Positive interaction observed.,J. Smith
120.0,160,366,2024-03-19,assessment,Case review meeting held with team. Progress toward goals noted.,J. Smith
108.0,160,366,2024-09-25,service,Medical examination completed. All immunizations up to date.,J. Smith
108.0,160,366,2024-07-17,visit,Parent-child visit supervised. Positive interaction observed.,J. Smith
120.0,160,366,2024-05-02,review,Safety concerns noted during home visit. Follow-up required.,A. Williams
108.0,160,366,2024-09-10,review,Child expressed desire to maintain contact with siblings.,M. Johnson
108.0,160,366,2024-09-13,review,Court hearing scheduled for next month regarding permanency.,R. Davis
120.0,160,366,2024-09-14,assessment,Safety concerns noted during home visit. Follow-up required.,M. Johnson
120.0,160,366,2024-09-13,review,Safety concerns noted during home visit. Follow-up required.,M. Johnson
108.0,160,366,2024-05-12,assessment,Court hearing scheduled for next month regarding permanency.,K. Brown
,154,367,2025-01-04,assessment,Medical examination completed. All immunizations up to date.,R. Davis
,154,367,2024-12-27,assessment,Initial assessment completed. Child appears safe in current placement.,A. Williams
,154,367,2024-04-21,service,Parent-child visit supervised. Positive interaction observed.,A. Williams
,154,367,2023-12-01,assessment,Parent-child visit supervised. Positive interaction observed.,K. Brown
,154,367,2024-06-25,visit,Medical examination completed. All immunizations up to date.,A. Williams
,154,367,2023-05-20,service,Child expressed desire to maintain contact with siblings.,J. Smith
156.0,310,368,2025-03-28,visit,Medical examination completed. All immunizations up to date.,M. Johnson
156.0,310,368,2024-04-30,visit,Medical examination completed. All immunizations up to date.,M. Johnson
156.0,310,368,2023-04-09,visit,Monthly visit conducted. Child is adjusting well to school.,J. Smith
52.0,468,369,2024-03-09,service,Monthly visit conducted. Child is adjusting well to school.,A. Williams
248.0,468,369,2024-09-25,review,Court hearing scheduled for next month regarding permanency.,J. Smith
248.0,468,369,2026-04-02,service,Therapeutic services initiated. Child responding well to counseling.,R. Davis
171.0,468,369,2024-12-07,service,Parent-child visit supervised. Positive interaction observed.,A. Williams
171.0,468,369,2025-12-20,assessment,Court hearing scheduled for next month regarding permanency.,M. Johnson
248.0,468,369,2024-09-13,assessment,Court hearing scheduled for next month regarding permanency.,M. Johnson
52.0,468,369,2026-05-04,visit,Case review meeting held with team. Progress toward goals noted.,A. Williams
52.0,468,369,2024-11-28,court,Medical examination completed. All immunizations up to date.,R. Davis
248.0,468,369,2024-05-08,assessment,Court hearing scheduled for next month regarding permanency.,A. Williams
52.0,468,369,2025-10-04,service,Court hearing scheduled for next month regarding permanency.,R. Davis
,264,370,2025-03-05,court,Initial assessment completed. Child appears safe in current placement.,K. Brown
,264,370,2025-03-21,service,Parent-child visit supervised. Positive interaction observed.,J. Smith
,264,370,2025-10-14,visit,Medical examination completed. All immunizations up to date.,J. Smith
,264,370,2025-04-05,service,Educational needs assessment conducted. IEP recommended.,A. Williams
,264,370,2025-01-09,assessment,Initial assessment completed. Child appears safe in current placement.,K. Brown
,264,370,2025-10-25,court,Parent-child visit supervised. Positive interaction observed.,R. Davis
,264,370,2025-04-22,visit,Medical examination completed. All immunizations up to date.,A. Williams
,264,370,2025-02-01,visit,Monthly visit conducted. Child is adjusting well to school.,M. Johnson
298.0,207,371,2025-01-26,visit,Medical examination completed. All immunizations up to date.,A. Williams
298.0,207,371,2025-03-29,assessment,Case review meeting held with team. Progress toward goals noted.,K. Brown
298.0,207,371,2025-03-29,service,Monthly visit conducted. Child is adjusting well to school.,A. Williams
298.0,207,371,2025-02-08,visit,Safety concerns noted during home visit. Follow-up required.,A. Williams
298.0,207,371,2025-02-05,assessment,Monthly visit conducted. Child is adjusting well to school.,A. Williams
298.0,207,371,2025-01-15,court,Monthly visit conducted. Child is adjusting well to school.,J. Smith
298.0,207,371,2025-03-17,court,Child expressed desire to maintain contact with siblings.,A. Williams
